ID;nps_question;csat_atendimento;csat_ambiente;csat_qualidade;date;city
ID3461;8;1;5;5;22/11/2023;Bauru
ID3462;6;1;4;3;07/05/2023;Piracicaba
ID3463;8;2;5;4;21/10/2023;Marilia
ID3464;4;1;2;2;12/01/2023;Ribeirao Preto
ID3465;5;3;3;2;08/09/2023;Bauru
ID3466;2;5;2;2;20/07/2023;Piracicaba
ID3467;10;1;4;1;08/08/2023;Marilia
ID3468;5;3;2;3;04/05/2023;Ribeirao Preto
ID3469;5;3;5;1;11/12/2023;Bauru
ID3470;9;2;3;5;13/01/2023;Piracicaba
ID3471;7;3;4;5;24/07/2023;Marilia
ID3472;2;3;2;4;18/03/2023;Ribeirao Preto
ID3473;10;3;4;3;10/05/2023;Bauru
ID3474;9;5;5;1;05/04/2023;Piracicaba
ID3475;10;3;1;4;30/07/2023;Marilia
ID3476;10;4;2;5;19/11/2023;Ribeirao Preto
ID3477;9;1;3;3;29/11/2023;Bauru
ID3478;10;5;4;2;10/01/2023;Piracicaba
ID3479;10;4;5;2;04/01/2023;Marilia
ID3480;7;3;1;3;23/10/2023;Ribeirao Preto
ID3481;1;2;1;4;30/08/2023;Bauru
ID3482;1;3;5;4;31/03/2023;Piracicaba
ID3483;9;2;3;1;05/12/2023;Marilia
ID3484;7;1;5;5;20/06/2023;Ribeirao Preto
ID3485;6;3;3;4;13/07/2023;Bauru
ID3486;3;5;3;5;28/01/2023;Piracicaba
ID3487;4;2;5;2;05/10/2023;Marilia
ID3488;7;1;4;4;05/04/2023;Ribeirao Preto
ID3489;4;3;3;3;24/07/2023;Bauru
ID3490;4;5;1;4;09/03/2023;Piracicaba
ID3491;7;5;4;5;14/09/2023;Marilia
ID3492;1;2;3;4;28/02/2023;Ribeirao Preto
ID3493;7;5;4;4;15/03/2023;Bauru
ID3494;2;3;2;5;25/07/2023;Piracicaba
ID3495;8;5;5;3;28/04/2023;Marilia
ID3496;5;2;3;1;02/12/2023;Ribeirao Preto
ID3497;1;5;2;1;10/10/2023;Bauru
ID3498;3;2;3;2;31/08/2023;Piracicaba
ID3499;7;5;4;2;25/12/2023;Marilia
ID3500;1;1;3;1;17/11/2023;Ribeirao Preto
ID3501;7;1;1;4;15/08/2023;Bauru
ID3502;8;5;1;1;18/05/2023;Piracicaba
ID3503;2;5;3;2;04/03/2023;Marilia
ID3504;6;3;1;1;04/10/2023;Ribeirao Preto
ID3505;10;4;1;2;17/10/2023;Bauru
ID3506;9;2;3;3;23/08/2023;Piracicaba
ID3507;7;1;3;2;13/08/2023;Marilia
ID3508;1;5;4;5;03/10/2023;Ribeirao Preto
ID3509;7;5;3;2;02/07/2023;Bauru
ID3510;7;1;1;1;24/11/2023;Piracicaba
ID3511;1;4;5;3;20/05/2023;Marilia
ID3512;2;5;2;2;25/10/2023;Ribeirao Preto
ID3513;3;4;2;5;12/09/2023;Bauru
ID3514;8;2;3;3;29/12/2023;Piracicaba
ID3515;1;2;4;1;22/11/2023;Marilia
ID3516;3;4;2;4;03/10/2023;Ribeirao Preto
ID3517;9;5;1;3;25/12/2023;Bauru
ID3518;4;4;3;3;14/02/2023;Piracicaba
ID3519;4;5;2;2;24/08/2023;Marilia
ID3520;8;3;1;3;30/06/2023;Ribeirao Preto
ID3521;3;3;2;4;13/12/2023;Bauru
ID3522;4;1;5;1;07/02/2023;Piracicaba
ID3523;5;5;2;2;16/05/2023;Marilia
ID3524;2;5;3;1;29/03/2023;Ribeirao Preto
ID3525;10;3;4;3;09/04/2023;Bauru
ID3526;4;3;2;3;19/01/2023;Piracicaba
ID3527;7;5;1;5;01/04/2023;Marilia
ID3528;6;2;2;1;19/01/2023;Ribeirao Preto
ID3529;4;2;3;4;25/09/2023;Bauru
ID3530;9;3;1;1;26/08/2023;Piracicaba
ID3531;7;3;1;4;27/03/2023;Marilia
ID3532;8;1;4;5;22/02/2023;Ribeirao Preto
ID3533;3;4;5;5;12/12/2023;Bauru
ID3534;8;5;5;3;29/03/2023;Piracicaba
ID3535;7;1;1;4;24/02/2023;Marilia
ID3536;7;5;5;4;08/05/2023;Ribeirao Preto
ID3537;2;1;2;4;15/10/2023;Bauru
ID3538;1;4;2;3;05/10/2023;Piracicaba
ID3539;7;4;2;5;09/03/2023;Marilia
ID3540;5;1;1;2;27/11/2023;Ribeirao Preto
ID3541;1;1;3;1;08/12/2023;Bauru
ID3542;2;2;3;3;18/08/2023;Piracicaba
ID3543;5;1;4;4;31/08/2023;Marilia
ID3544;6;5;2;1;14/03/2023;Ribeirao Preto
ID3545;6;5;5;4;15/01/2023;Bauru
ID3546;1;1;2;5;22/09/2023;Piracicaba
ID3547;8;5;5;2;24/05/2023;Marilia
ID3548;8;3;3;5;15/01/2023;Ribeirao Preto
ID3549;4;5;3;1;04/08/2023;Bauru
ID3550;9;1;3;5;07/05/2023;Piracicaba
ID3551;9;4;1;3;21/01/2023;Marilia
ID3552;4;4;4;1;10/01/2023;Ribeirao Preto
ID3553;1;1;4;4;22/04/2023;Bauru
ID3554;3;2;4;4;27/09/2023;Piracicaba
ID3555;3;1;4;1;31/01/2023;Marilia
ID3556;6;4;5;5;07/09/2023;Ribeirao Preto
ID3557;6;3;5;1;26/09/2023;Bauru
ID3558;5;2;3;1;11/08/2023;Piracicaba
ID3559;7;4;4;3;29/05/2023;Marilia
ID3560;10;1;1;2;06/12/2023;Ribeirao Preto
ID3561;9;3;5;1;22/09/2023;Bauru
ID3562;7;1;5;3;16/08/2023;Piracicaba
ID3563;6;3;2;4;18/07/2023;Marilia
ID3564;10;1;4;2;08/10/2023;Ribeirao Preto
ID3565;10;3;2;3;04/10/2023;Bauru
ID3566;10;5;1;1;07/11/2023;Piracicaba
ID3567;3;5;3;3;13/07/2023;Marilia
ID3568;3;1;4;4;29/11/2023;Ribeirao Preto
ID3569;7;3;3;4;12/09/2023;Bauru
ID3570;8;3;4;1;05/12/2023;Piracicaba
ID3571;4;2;1;4;07/03/2023;Marilia
ID3572;7;5;3;2;25/05/2023;Ribeirao Preto
ID3573;5;3;3;3;25/06/2023;Bauru
ID3574;1;3;3;3;11/02/2023;Piracicaba
ID3575;1;2;5;1;13/05/2023;Marilia
ID3576;4;2;1;1;05/07/2023;Ribeirao Preto
ID3577;1;1;2;1;25/07/2023;Bauru
ID3578;2;1;4;5;16/07/2023;Piracicaba
ID3579;4;1;3;2;05/03/2023;Marilia
ID3580;9;4;4;5;28/04/2023;Ribeirao Preto
ID3581;2;5;5;1;19/03/2023;Bauru
ID3582;10;3;4;3;04/01/2023;Piracicaba
ID3583;3;3;1;2;23/11/2023;Marilia
ID3584;5;1;4;3;11/08/2023;Ribeirao Preto
ID3585;6;1;1;2;10/11/2023;Bauru
ID3586;10;3;2;2;17/04/2023;Piracicaba
ID3587;1;3;1;1;11/10/2023;Marilia
ID3588;6;1;4;4;18/05/2023;Ribeirao Preto
ID3589;9;5;1;1;18/09/2023;Bauru
ID3590;5;2;4;5;06/04/2023;Piracicaba
ID3591;1;2;5;1;26/05/2023;Marilia
ID3592;6;4;3;1;03/07/2023;Ribeirao Preto
ID3593;8;5;5;2;08/04/2023;Bauru
ID3594;2;2;1;1;16/02/2023;Piracicaba
ID3595;9;5;1;4;19/08/2023;Marilia
ID3596;4;4;3;1;02/04/2023;Ribeirao Preto
ID3597;4;3;5;2;18/03/2023;Bauru
ID3598;9;2;5;4;07/06/2023;Piracicaba
ID3599;10;3;1;4;18/06/2023;Marilia
ID3600;5;1;5;1;01/09/2023;Ribeirao Preto
ID3601;10;2;3;3;18/11/2023;Bauru
ID3602;4;3;5;4;08/11/2023;Piracicaba
ID3603;4;5;2;5;22/07/2023;Marilia
ID3604;2;4;2;2;16/06/2023;Ribeirao Preto
ID3605;3;4;1;2;25/12/2023;Bauru
ID3606;4;2;5;1;17/03/2023;Piracicaba
ID3607;5;4;1;3;10/10/2023;Marilia
ID3608;8;3;5;4;31/05/2023;Ribeirao Preto
ID3609;3;5;5;2;17/04/2023;Bauru
ID3610;1;1;3;3;12/11/2023;Piracicaba
ID3611;2;1;2;3;02/12/2023;Marilia
ID3612;3;2;5;5;13/05/2023;Ribeirao Preto
ID3613;7;3;4;5;30/11/2023;Bauru
ID3614;3;4;3;3;13/08/2023;Piracicaba
ID3615;3;5;5;2;03/03/2023;Marilia
ID3616;7;5;1;3;25/06/2023;Ribeirao Preto
ID3617;10;4;3;3;18/10/2023;Bauru
ID3618;4;2;1;1;11/05/2023;Piracicaba
ID3619;8;2;4;4;24/11/2023;Marilia
ID3620;1;1;2;1;19/05/2023;Ribeirao Preto
ID3621;2;4;1;1;21/01/2023;Bauru
ID3622;4;1;4;1;07/12/2023;Piracicaba
ID3623;10;1;5;4;15/11/2023;Marilia
ID3624;2;1;3;3;10/12/2023;Ribeirao Preto
ID3625;3;3;2;4;20/06/2023;Bauru
ID3626;6;2;5;2;02/09/2023;Piracicaba
ID3627;6;3;4;5;30/11/2023;Marilia
ID3628;2;2;1;5;01/12/2023;Ribeirao Preto
ID3629;9;3;3;4;24/04/2023;Bauru
ID3630;5;1;3;4;22/04/2023;Piracicaba
ID3631;2;2;5;4;04/07/2023;Marilia
ID3632;5;3;5;2;20/05/2023;Ribeirao Preto
ID3633;2;3;4;1;28/12/2023;Bauru
ID3634;3;2;4;4;04/07/2023;Piracicaba
ID3635;5;1;1;3;22/06/2023;Marilia
ID3636;4;4;5;4;31/01/2023;Ribeirao Preto
ID3637;1;2;2;2;21/04/2023;Bauru
ID3638;6;3;1;1;14/08/2023;Piracicaba
ID3639;3;5;4;3;07/06/2023;Marilia
ID3640;1;2;5;5;16/08/2023;Ribeirao Preto
ID3641;1;1;3;2;22/12/2023;Bauru
ID3642;6;5;5;4;24/06/2023;Piracicaba
ID3643;3;4;5;2;18/03/2023;Marilia
ID3644;10;5;3;2;10/02/2023;Ribeirao Preto
ID3645;9;1;4;4;04/06/2023;Bauru
ID3646;2;2;1;1;10/12/2023;Piracicaba
ID3647;7;1;3;5;21/12/2023;Marilia
ID3648;2;5;3;3;06/08/2023;Ribeirao Preto
ID3649;10;3;4;3;28/11/2023;Bauru
ID3650;10;5;2;3;27/02/2023;Piracicaba
ID3651;8;2;2;2;18/09/2023;Marilia
ID3652;2;4;3;5;14/05/2023;Ribeirao Preto
ID3653;5;5;4;1;15/07/2023;Bauru
ID3654;5;2;2;1;17/10/2023;Piracicaba
ID3655;9;2;2;3;07/07/2023;Marilia
ID3656;3;2;3;5;17/07/2023;Ribeirao Preto
ID3657;10;4;5;1;28/09/2023;Bauru
ID3658;5;3;3;2;23/05/2023;Piracicaba
ID3659;1;5;2;4;03/08/2023;Marilia
ID3660;5;4;5;1;27/06/2023;Ribeirao Preto
ID3661;10;4;4;3;06/12/2023;Bauru
ID3662;5;5;5;1;22/11/2023;Piracicaba
ID3663;5;2;4;3;08/09/2023;Marilia
ID3664;8;4;1;2;31/05/2023;Ribeirao Preto
ID3665;2;4;2;3;09/05/2023;Bauru
ID3666;10;4;2;2;20/07/2023;Piracicaba
ID3667;6;3;2;5;02/06/2023;Marilia
ID3668;8;3;2;2;02/04/2023;Ribeirao Preto
ID3669;7;3;5;2;27/08/2023;Bauru
ID3670;9;5;5;4;03/02/2023;Piracicaba
ID3671;5;3;3;1;24/01/2023;Marilia
ID3672;8;5;5;2;09/05/2023;Ribeirao Preto
ID3673;10;3;4;3;16/04/2023;Bauru
ID3674;1;1;4;5;12/11/2023;Piracicaba
ID3675;2;4;4;4;18/06/2023;Marilia
ID3676;10;5;2;5;22/10/2023;Ribeirao Preto
ID3677;1;2;1;1;06/03/2023;Bauru
ID3678;3;5;5;3;22/06/2023;Piracicaba
ID3679;3;2;2;3;11/03/2023;Marilia
ID3680;3;4;4;2;14/01/2023;Ribeirao Preto
ID3681;10;3;4;3;06/03/2023;Bauru
ID3682;6;2;1;1;19/01/2023;Piracicaba
ID3683;2;2;1;3;11/06/2023;Marilia
ID3684;10;2;4;1;10/08/2023;Ribeirao Preto
ID3685;8;4;1;4;13/06/2023;Bauru
ID3686;9;2;1;2;19/09/2023;Piracicaba
ID3687;2;3;4;4;25/08/2023;Marilia
ID3688;3;5;4;4;21/11/2023;Ribeirao Preto
ID3689;7;2;1;4;02/01/2023;Bauru
ID3690;8;5;1;3;22/03/2023;Piracicaba
ID3691;5;3;3;5;04/03/2023;Marilia
ID3692;5;3;5;2;19/06/2023;Ribeirao Preto
ID3693;9;3;5;4;06/03/2023;Bauru
ID3694;8;5;3;5;24/12/2023;Piracicaba
ID3695;4;4;5;4;25/02/2023;Marilia
ID3696;6;2;3;1;08/06/2023;Ribeirao Preto
ID3697;7;4;2;3;06/04/2023;Bauru
ID3698;8;5;4;1;05/08/2023;Piracicaba
ID3699;10;2;5;4;22/02/2023;Marilia
ID3700;3;2;4;2;31/07/2023;Ribeirao Preto
ID3701;6;4;2;1;13/04/2023;Bauru
ID3702;9;4;1;4;20/05/2023;Piracicaba
ID3703;3;1;3;3;08/06/2023;Marilia
ID3704;2;4;5;2;07/06/2023;Ribeirao Preto
ID3705;6;4;5;5;19/02/2023;Bauru
ID3706;1;2;2;2;25/02/2023;Piracicaba
ID3707;2;5;5;4;28/10/2023;Marilia
ID3708;1;1;5;1;07/01/2023;Ribeirao Preto
ID3709;3;3;1;5;04/03/2023;Bauru
ID3710;7;3;1;1;09/02/2023;Piracicaba
ID3711;2;1;4;3;16/12/2023;Marilia
ID3712;2;5;4;4;23/04/2023;Ribeirao Preto
ID3713;2;3;5;5;20/06/2023;Bauru
ID3714;8;5;3;4;27/08/2023;Piracicaba
ID3715;9;3;2;1;06/06/2023;Marilia
ID3716;9;1;4;1;06/01/2023;Ribeirao Preto
ID3717;5;1;3;1;06/05/2023;Bauru
ID3718;6;3;1;3;07/09/2023;Piracicaba
ID3719;4;5;1;2;11/07/2023;Marilia
ID3720;3;3;5;4;06/05/2023;Ribeirao Preto
ID3721;10;3;1;2;30/03/2023;Bauru
ID3722;3;2;5;2;14/09/2023;Piracicaba
ID3723;8;2;3;3;14/06/2023;Marilia
ID3724;3;2;3;2;09/08/2023;Ribeirao Preto
ID3725;7;5;3;4;15/10/2023;Bauru
ID3726;9;5;4;4;03/06/2023;Piracicaba
ID3727;3;4;4;1;05/01/2023;Marilia
ID3728;4;4;1;4;10/07/2023;Ribeirao Preto
ID3729;3;1;5;1;08/02/2023;Bauru
ID3730;7;5;2;3;08/08/2023;Piracicaba
ID3731;7;4;4;5;23/02/2023;Marilia
ID3732;7;2;2;5;28/03/2023;Ribeirao Preto
ID3733;7;4;3;4;26/08/2023;Bauru
ID3734;6;1;2;3;04/03/2023;Piracicaba
ID3735;8;3;3;1;22/05/2023;Marilia
ID3736;5;4;4;2;10/07/2023;Ribeirao Preto
ID3737;4;1;3;3;27/07/2023;Bauru
ID3738;4;4;1;3;19/10/2023;Piracicaba
ID3739;9;4;5;4;13/02/2023;Marilia
ID3740;2;5;3;4;13/08/2023;Ribeirao Preto
ID3741;2;3;1;4;03/05/2023;Bauru
ID3742;7;5;2;4;09/02/2023;Piracicaba
ID3743;3;4;5;5;11/02/2023;Marilia
ID3744;1;1;1;5;03/10/2023;Ribeirao Preto
ID3745;9;1;5;5;01/09/2023;Bauru
ID3746;4;1;2;3;03/08/2023;Piracicaba
ID3747;9;4;5;3;02/06/2023;Marilia
ID3748;1;2;4;3;09/10/2023;Ribeirao Preto
ID3749;2;2;1;2;12/04/2023;Bauru
ID3750;1;3;2;5;04/05/2023;Piracicaba
ID3751;9;3;4;5;23/03/2023;Marilia
ID3752;3;4;5;2;28/02/2023;Ribeirao Preto
ID3753;3;2;1;2;29/11/2023;Bauru
ID3754;7;1;5;5;09/11/2023;Piracicaba
ID3755;8;1;2;4;24/10/2023;Marilia
ID3756;4;3;1;3;03/01/2023;Ribeirao Preto
ID3757;2;2;2;2;02/05/2023;Bauru
ID3758;6;3;2;3;13/04/2023;Piracicaba
ID3759;1;2;5;5;06/06/2023;Marilia
ID3760;6;4;2;5;28/12/2023;Ribeirao Preto
ID3761;3;5;3;1;04/01/2023;Bauru
ID3762;3;5;4;2;01/04/2023;Piracicaba
ID3763;9;4;3;2;09/09/2023;Marilia
ID3764;5;5;3;5;27/03/2023;Ribeirao Preto
ID3765;4;1;3;1;09/06/2023;Bauru
ID3766;3;2;2;2;13/07/2023;Piracicaba
ID3767;5;2;4;2;13/08/2023;Marilia
ID3768;3;2;2;5;19/11/2023;Ribeirao Preto
ID3769;7;1;5;1;25/04/2023;Bauru
ID3770;3;3;4;1;12/06/2023;Piracicaba
ID3771;3;3;5;4;27/04/2023;Marilia
ID3772;1;5;2;5;16/08/2023;Ribeirao Preto
ID3773;4;1;4;1;17/08/2023;Bauru
ID3774;6;4;4;3;18/05/2023;Piracicaba
ID3775;5;2;5;1;12/11/2023;Marilia
ID3776;10;2;2;5;30/09/2023;Ribeirao Preto
ID3777;7;5;2;1;24/05/2023;Bauru
ID3778;2;2;5;2;12/04/2023;Piracicaba
ID3779;8;3;4;2;23/12/2023;Marilia
ID3780;10;3;5;3;02/05/2023;Ribeirao Preto
ID3781;1;5;1;4;16/07/2023;Bauru
ID3782;10;4;4;5;08/08/2023;Piracicaba
ID3783;5;5;5;5;22/09/2023;Marilia
ID3784;9;3;4;1;02/12/2023;Ribeirao Preto
ID3785;2;4;3;2;03/10/2023;Bauru
ID3786;9;4;2;5;09/10/2023;Piracicaba
ID3787;8;3;2;4;19/06/2023;Marilia
ID3788;10;4;2;1;26/06/2023;Ribeirao Preto
ID3789;10;3;2;3;05/08/2023;Bauru
ID3790;4;1;5;3;23/10/2023;Piracicaba
ID3791;6;2;5;3;04/04/2023;Marilia
ID3792;7;1;1;3;23/01/2023;Ribeirao Preto
ID3793;8;3;1;3;04/10/2023;Bauru
ID3794;9;2;2;4;13/09/2023;Piracicaba
ID3795;9;1;1;4;09/08/2023;Marilia
ID3796;7;3;5;1;10/01/2023;Ribeirao Preto
ID3797;2;5;1;1;17/10/2023;Bauru
ID3798;6;3;4;1;28/09/2023;Piracicaba
ID3799;1;3;1;5;16/10/2023;Marilia
ID3800;5;2;4;1;29/08/2023;Ribeirao Preto
ID3801;8;5;2;4;13/01/2023;Bauru
ID3802;8;4;3;3;01/06/2023;Piracicaba
ID3803;4;2;3;2;23/01/2023;Marilia
ID3804;1;2;3;2;12/03/2023;Ribeirao Preto
ID3805;9;1;4;2;18/09/2023;Bauru
ID3806;1;2;2;5;22/02/2023;Piracicaba
ID3807;2;5;4;4;24/06/2023;Marilia
ID3808;2;4;5;4;05/12/2023;Ribeirao Preto
ID3809;4;2;5;1;02/01/2023;Bauru
ID3810;10;2;5;2;18/02/2023;Piracicaba
ID3811;1;1;5;4;23/09/2023;Marilia
ID3812;5;3;5;3;07/05/2023;Ribeirao Preto
ID3813;8;1;1;5;20/06/2023;Bauru
ID3814;8;3;5;1;21/06/2023;Piracicaba
ID3815;2;1;2;5;24/02/2023;Marilia
ID3816;7;4;5;3;10/12/2023;Ribeirao Preto
ID3817;7;2;1;2;14/03/2023;Bauru
ID3818;1;1;3;4;13/09/2023;Piracicaba
ID3819;1;1;2;2;05/09/2023;Marilia
ID3820;4;2;3;4;04/02/2023;Ribeirao Preto
ID3821;1;1;1;3;05/07/2023;Bauru
ID3822;5;4;5;3;19/03/2023;Piracicaba
ID3823;2;3;3;1;26/11/2023;Marilia
ID3824;3;4;3;5;01/12/2023;Ribeirao Preto
ID3825;4;1;3;2;05/01/2023;Bauru
ID3826;1;5;5;2;06/09/2023;Piracicaba
ID3827;1;5;5;2;29/12/2023;Marilia
ID3828;4;4;3;2;05/01/2023;Ribeirao Preto
ID3829;6;3;3;3;26/12/2023;Bauru
ID3830;4;2;4;5;01/01/2023;Piracicaba
ID3831;6;3;1;5;04/08/2023;Marilia
ID3832;9;2;1;2;27/02/2023;Ribeirao Preto
ID3833;4;4;2;1;07/09/2023;Bauru
ID3834;4;4;5;3;14/10/2023;Piracicaba
ID3835;6;3;2;4;09/06/2023;Marilia
ID3836;10;2;4;2;15/01/2023;Ribeirao Preto
ID3837;2;1;1;1;25/06/2023;Bauru
ID3838;8;1;3;4;21/10/2023;Piracicaba
ID3839;1;5;4;4;11/01/2023;Marilia
ID3840;10;1;1;2;06/06/2023;Ribeirao Preto
ID3841;8;5;4;5;17/03/2023;Bauru
ID3842;5;5;4;4;07/09/2023;Piracicaba
ID3843;4;5;3;4;29/10/2023;Marilia
ID3844;8;5;3;5;14/09/2023;Ribeirao Preto
ID3845;10;2;1;5;09/06/2023;Bauru
ID3846;2;2;4;4;17/06/2023;Piracicaba
ID3847;6;3;5;2;13/02/2023;Marilia
ID3848;2;5;5;5;30/03/2023;Ribeirao Preto
ID3849;10;4;3;4;27/03/2023;Bauru
ID3850;1;5;4;2;25/04/2023;Piracicaba
ID3851;8;5;4;1;01/04/2023;Marilia
ID3852;4;3;4;5;07/05/2023;Ribeirao Preto
ID3853;3;5;3;1;15/02/2023;Bauru
ID3854;7;2;4;4;30/06/2023;Piracicaba
ID3855;2;3;1;4;30/12/2023;Marilia
ID3856;1;5;5;3;12/07/2023;Ribeirao Preto
ID3857;8;4;3;2;13/12/2023;Bauru
ID3858;1;3;5;1;20/11/2023;Piracicaba
ID3859;5;1;1;1;20/10/2023;Marilia
ID3860;7;3;1;5;21/10/2023;Ribeirao Preto
ID3861;2;2;3;4;06/12/2023;Bauru
ID3862;6;5;4;4;14/12/2023;Piracicaba
ID3863;8;4;4;2;01/03/2023;Marilia
ID3864;10;1;2;2;02/04/2023;Ribeirao Preto
ID3865;3;2;5;4;15/03/2023;Bauru
ID3866;5;5;1;3;19/02/2023;Piracicaba
ID3867;9;3;2;2;21/03/2023;Marilia
ID3868;8;3;2;2;18/07/2023;Ribeirao Preto
ID3869;5;4;5;2;27/02/2023;Bauru
ID3870;6;3;2;1;19/02/2023;Piracicaba
ID3871;7;2;5;2;02/07/2023;Marilia
ID3872;1;4;5;3;15/03/2023;Ribeirao Preto
ID3873;1;4;1;4;09/06/2023;Bauru
ID3874;10;5;4;4;26/02/2023;Piracicaba
ID3875;9;4;4;1;23/04/2023;Marilia
ID3876;8;1;2;5;29/05/2023;Ribeirao Preto
ID3877;10;5;3;1;18/07/2023;Bauru
ID3878;3;4;4;5;22/12/2023;Piracicaba
ID3879;2;5;3;2;26/07/2023;Marilia
ID3880;3;2;1;4;29/04/2023;Ribeirao Preto
ID3881;7;1;4;4;02/12/2023;Bauru
ID3882;6;3;3;3;18/06/2023;Piracicaba
ID3883;2;5;1;3;30/10/2023;Marilia
ID3884;7;4;4;1;18/03/2023;Ribeirao Preto
ID3885;1;5;2;2;05/11/2023;Bauru
ID3886;10;5;2;3;08/01/2023;Piracicaba
ID3887;8;2;4;4;23/12/2023;Marilia
ID3888;6;4;4;3;03/06/2023;Ribeirao Preto
ID3889;10;4;4;5;30/11/2023;Bauru
ID3890;6;4;2;1;21/12/2023;Piracicaba
ID3891;2;4;2;5;11/12/2023;Marilia
ID3892;10;2;4;2;29/01/2023;Ribeirao Preto
ID3893;3;1;4;2;19/01/2023;Bauru
ID3894;2;4;1;2;22/12/2023;Piracicaba
ID3895;3;2;5;4;19/09/2023;Marilia
ID3896;7;2;2;1;15/07/2023;Ribeirao Preto
ID3897;6;2;1;5;18/07/2023;Bauru
ID3898;5;4;4;1;18/08/2023;Piracicaba
ID3899;1;2;1;5;25/08/2023;Marilia
ID3900;9;1;5;2;09/12/2023;Ribeirao Preto
ID3901;4;1;1;4;07/06/2023;Bauru
ID3902;5;4;5;4;15/05/2023;Piracicaba
ID3903;2;1;5;4;10/09/2023;Marilia
ID3904;2;3;2;2;20/01/2023;Ribeirao Preto
ID3905;2;1;4;5;09/05/2023;Bauru
ID3906;1;4;1;2;23/09/2023;Piracicaba
ID3907;7;4;1;4;26/03/2023;Marilia
ID3908;9;3;1;5;28/03/2023;Ribeirao Preto
ID3909;7;5;3;1;25/02/2023;Bauru
ID3910;1;2;5;3;02/04/2023;Piracicaba
ID3911;7;4;1;3;19/09/2023;Marilia
ID3912;9;1;2;5;05/05/2023;Ribeirao Preto
ID3913;3;4;5;2;16/08/2023;Bauru
ID3914;1;3;3;2;06/05/2023;Piracicaba
ID3915;1;3;3;2;11/02/2023;Marilia
ID3916;2;4;1;1;11/11/2023;Ribeirao Preto
ID3917;2;5;3;5;11/12/2023;Bauru
ID3918;3;3;4;3;11/03/2023;Piracicaba
ID3919;6;1;2;1;29/12/2023;Marilia
ID3920;5;2;1;3;30/08/2023;Ribeirao Preto
ID3921;7;5;3;2;26/07/2023;Bauru
ID3922;7;3;1;2;03/02/2023;Piracicaba
ID3923;5;2;1;4;20/03/2023;Marilia
ID3924;2;1;4;4;27/09/2023;Ribeirao Preto
ID3925;5;5;5;3;29/09/2023;Bauru
ID3926;8;4;3;2;04/04/2023;Piracicaba
ID3927;5;5;4;1;15/03/2023;Marilia
ID3928;9;5;5;4;11/02/2023;Ribeirao Preto
ID3929;10;4;3;2;30/08/2023;Bauru
ID3930;4;3;5;2;14/07/2023;Piracicaba
ID3931;9;3;2;2;08/01/2023;Marilia
ID3932;10;1;2;5;27/11/2023;Ribeirao Preto
ID3933;9;5;2;5;04/02/2023;Bauru
ID3934;2;3;2;2;07/07/2023;Piracicaba
ID3935;6;4;5;5;26/10/2023;Marilia
ID3936;3;4;4;1;17/01/2023;Ribeirao Preto
ID3937;6;3;2;5;21/10/2023;Bauru
ID3938;1;5;3;3;03/11/2023;Piracicaba
ID3939;7;3;4;3;09/07/2023;Marilia
ID3940;3;2;2;3;25/03/2023;Ribeirao Preto
ID3941;1;1;4;3;17/07/2023;Bauru
ID3942;2;4;4;1;29/04/2023;Piracicaba
ID3943;1;4;2;4;15/08/2023;Marilia
ID3944;4;4;1;4;10/07/2023;Ribeirao Preto
ID3945;10;3;3;4;11/01/2023;Bauru
ID3946;2;1;5;1;31/01/2023;Piracicaba
ID3947;8;1;2;2;25/04/2023;Marilia
ID3948;4;2;4;5;03/12/2023;Ribeirao Preto
ID3949;5;5;4;4;04/07/2023;Bauru
ID3950;6;2;1;4;14/03/2023;Piracicaba
ID3951;5;3;1;1;28/01/2023;Marilia
ID3952;4;4;2;1;10/01/2023;Ribeirao Preto
ID3953;5;3;1;2;10/09/2023;Bauru
ID3954;7;3;2;5;22/07/2023;Piracicaba
ID3955;7;3;2;4;05/04/2023;Marilia
ID3956;10;5;2;4;14/08/2023;Ribeirao Preto
ID3957;10;1;4;1;17/11/2023;Bauru
ID3958;10;2;1;3;21/08/2023;Piracicaba
ID3959;2;1;4;5;26/03/2023;Marilia
ID3960;2;4;2;2;10/05/2023;Ribeirao Preto
ID3961;10;2;4;1;29/04/2023;Bauru
ID3962;2;5;5;4;18/10/2023;Piracicaba
ID3963;5;1;5;5;19/09/2023;Marilia
ID3964;1;5;1;3;15/06/2023;Ribeirao Preto
ID3965;6;5;3;3;05/02/2023;Bauru
ID3966;6;3;2;5;12/06/2023;Piracicaba
ID3967;10;5;5;5;30/08/2023;Marilia
ID3968;8;2;5;1;17/05/2023;Ribeirao Preto
ID3969;7;5;4;5;17/06/2023;Bauru
ID3970;2;2;1;5;14/07/2023;Piracicaba
ID3971;5;4;2;4;05/08/2023;Marilia
ID3972;1;2;3;2;01/04/2023;Ribeirao Preto
ID3973;1;1;3;4;09/06/2023;Bauru
ID3974;2;1;5;4;16/10/2023;Piracicaba
ID3975;3;2;3;3;08/01/2023;Marilia
ID3976;6;4;2;4;17/07/2023;Ribeirao Preto
ID3977;2;3;5;2;18/10/2023;Bauru
ID3978;10;3;4;5;27/10/2023;Piracicaba
ID3979;10;4;4;5;06/12/2023;Marilia
ID3980;9;1;3;1;26/02/2023;Ribeirao Preto
ID3981;1;1;2;1;09/08/2023;Bauru
ID3982;7;5;2;4;18/05/2023;Piracicaba
